date_dt,province,confirmed,deaths,recovered,Lat,Long,size
2282,2020-02-21,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
2283,2020-02-21,Tianjin,132,3,62,39.3054,117.323,11.489125293076057
2284,2020-02-21,Tibet,1,0,1,31.6927,88.0924,1.0
2285,2020-02-21,"Toronto, ON",2,0,2,43.6532,-79.3832,1.4142135623730951
2286,2020-02-21,"Travis, CA (From Diamond Princess)",5,0,0,38.2721,-121.9399,2.23606797749979
2287,2020-02-21,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
2288,2020-02-21,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
2289,2020-02-21,Victoria,4,0,4,-37.8136,144.9631,2.0
2290,2020-02-21,Western Australia,0,0,0,-31.9505,115.8605,0.0
2291,2020-02-21,Xinjiang,76,1,24,41.1129,85.2401,8.717797887081348
2292,2020-02-21,Yunnan,174,2,96,24.974,101.48700000000001,13.19090595827292
2293,2020-02-21,Zhejiang,1203,1,679,29.1832,120.0934,34.68429039204925
2294,2020-02-22," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
2295,2020-02-22,Anhui,989,6,597,31.8257,117.2264,31.448370387032774
2296,2020-02-22,Beijing,399,4,178,40.1824,116.4142,19.974984355438178
2297,2020-02-22,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
2298,2020-02-22,British Columbia,6,0,0,49.2827,-123.1207,2.449489742783178
2299,2020-02-22,Chongqing,573,6,328,30.0572,107.874,23.93741840717165
2300,2020-02-22,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
2301,2020-02-22,Diamond Princess cruise ship,634,2,1,35.4437,139.638,25.179356624028344
2302,2020-02-22,From Diamond Princess,7,0,0,35.4437,139.638,2.6457513110645907
2303,2020-02-22,Fujian,293,1,162,26.0789,117.9874,17.11724276862369
2304,2020-02-22,Gansu,91,2,76,36.0611,103.8343,9.539392014169456
2305,2020-02-22,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
2306,2020-02-22,Guangdong,1339,5,728,23.3417,113.4244,36.59234892706397
2307,2020-02-22,Guangxi,249,2,104,23.8298,108.7881,15.7797338380595
2308,2020-02-22,Guizhou,146,2,90,26.8154,106.8748,12.083045973594572
2309,2020-02-22,Hainan,168,4,104,19.1959,109.7453,12.96148139681572
2310,2020-02-22,Hebei,309,6,203,38.0428,114.5149,17.578395831246947
2311,2020-02-22,Heilongjiang,479,12,204,47.861999999999995,127.7615,21.88606862823929
2312,2020-02-22,Henan,1270,19,830,33.882020000000004,113.61399999999999,35.63705936241092
2313,2020-02-22,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
2314,2020-02-22,Hong Kong,69,2,6,22.3,114.2,8.306623862918075
2315,2020-02-22,Hubei,64084,2346,15299,30.9756,112.2707,253.14817795117546
2316,2020-02-22,"Humboldt County, CA",1,0,0,40.745,-123.8695,1.0
2317,2020-02-22,Hunan,1013,4,692,27.6104,111.7088,31.827660925679098
2318,2020-02-22,Inner Mongolia,75,0,26,44.0935,113.9448,8.660254037844387
2319,2020-02-22,Jiangsu,631,0,401,32.9711,119.455,25.11971337416094
2320,2020-02-22,Jiangxi,934,1,555,27.614,115.7221,30.56141357987225
2321,2020-02-22,Jilin,91,1,52,43.6661,126.1923,9.539392014169456
2322,2020-02-22,"King County, WA",1,0,1,47.6062,-122.3321,1.0
2323,2020-02-22,"Lackland, TX (From Diamond Princess)",2,0,0,29.3829,-98.6134,1.4142135623730951
2324,2020-02-22,Liaoning,121,1,66,41.2956,122.6085,11.0
2325,2020-02-22,"London, ON",1,0,1,42.9849,-81.2453,1.0
2326,2020-02-22,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
2327,2020-02-22,Macau,10,0,6,22.1667,113.55,3.1622776601683795
2328,2020-02-22,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
2329,2020-02-22,New South Wales,4,0,4,-33.8688,151.2093,2.0
2330,2020-02-22,"New York City, NY",0,0,0,40.7128,-74.006,0.0
2331,2020-02-22,Ningxia,71,0,48,37.2692,106.1655,8.426149773176359
2332,2020-02-22,"Omaha, NE (From Diamond Princess)",11,0,0,41.2545,-95.9758,3.3166247903554
2333,2020-02-22,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
2334,2020-02-22,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
2335,2020-02-22,"Portland, OR",0,0,0,45.5051,-122.675,0.0
2336,2020-02-22,"Providence, RI",0,0,0,41.824,-71.4128,0.0
2337,2020-02-22,Qinghai,18,0,18,35.7452,95.9956,4.242640687119285
2338,2020-02-22,Queensland,5,0,1,-28.0167,153.4,2.23606797749979
2339,2020-02-22,"Sacramento County, CA",1,0,0,38.4747,-121.3542,1.0
2340,2020-02-22,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
2341,2020-02-22,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
2342,2020-02-22,"San Diego County, CA",2,0,1,32.7157,-117.1611,1.4142135623730951
2343,2020-02-22,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
2344,2020-02-22,"Santa Clara, CA",2,0,1,37.3541,-121.9552,1.4142135623730951
2345,2020-02-22,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
2346,2020-02-22,Shaanxi,245,1,149,35.1917,108.8701,15.652475842498529
2347,2020-02-22,Shandong,750,4,302,36.3427,118.1498,27.386127875258307
2348,2020-02-22,Shanghai,335,3,227,31.201999999999998,121.4491,18.303005217723125
2349,2020-02-22,Shanxi,132,0,81,37.5777,112.2922,11.489125293076057
2350,2020-02-22,Sichuan,526,3,250,30.6171,102.7103,22.93468988235943
2351,2020-02-22,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
2352,2020-02-22,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
2353,2020-02-22,South Australia,2,0,2,-34.9285,138.6007,1.4142135623730951
2354,2020-02-22,Taiwan,26,1,2,23.7,121.0,5.0990195135927845
2355,2020-02-22,Tasmania,0,0,0,-41.4545,145.9707,0.0
2356,2020-02-22,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
2357,2020-02-22,Tianjin,135,3,65,39.3054,117.323,11.61895003862225
2358,2020-02-22,Tibet,1,0,1,31.6927,88.0924,1.0
2359,2020-02-22,"Toronto, ON",2,0,2,43.6532,-79.3832,1.4142135623730951
2360,2020-02-22,"Travis, CA (From Diamond Princess)",5,0,0,38.2721,-121.9399,2.23606797749979
2361,2020-02-22,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
2362,2020-02-22,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
2363,2020-02-22,Victoria,4,0,4,-37.8136,144.9631,2.0
2364,2020-02-22,Western Australia,0,0,0,-31.9505,115.8605,0.0
2365,2020-02-22,Xinjiang,76,2,25,41.1129,85.2401,8.717797887081348
2366,2020-02-22,Yunnan,174,2,107,24.974,101.48700000000001,13.19090595827292
2367,2020-02-22,Zhejiang,1205,1,719,29.1832,120.0934,34.713109915419565
2368,2020-02-23," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
2369,2020-02-23,Anhui,989,6,637,31.8257,117.2264,31.448370387032774
2370,2020-02-23,Beijing,399,4,189,40.1824,116.4142,19.974984355438178
2371,2020-02-23,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
2372,2020-02-23,British Columbia,6,0,0,49.2827,-123.1207,2.449489742783178
2373,2020-02-23,Chongqing,575,6,335,30.0572,107.874,23.979157616563597
2374,2020-02-23,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
2375,2020-02-23,Diamond Princess cruise ship,691,3,0,35.4437,139.638,26.28687885618983
2376,2020-02-23,From Diamond Princess,7,0,0,35.4437,139.638,2.6457513110645907
2377,2020-02-23,Fujian,293,1,170,26.0789,117.9874,17.11724276862369
2378,2020-02-23,Gansu,91,2,78,36.0611,103.8343,9.539392014169456
2379,2020-02-23,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
2380,2020-02-23,Guangdong,1342,6,755,23.3417,113.4244,36.6333181680284
2381,2020-02-23,Guangxi,249,2,106,23.8298,108.7881,15.7797338380595
2382,2020-02-23,Guizhou,146,2,102,26.8154,106.8748,12.083045973594572
2383,2020-02-23,Hainan,168,5,106,19.1959,109.7453,12.96148139681572
2384,2020-02-23,Hebei,311,6,219,38.0428,114.5149,17.635192088548397
2385,2020-02-23,Heilongjiang,480,12,222,47.861999999999995,127.7615,21.908902300206645
2386,2020-02-23,Henan,1271,19,868,33.882020000000004,113.61399999999999,35.651086939951774
2387,2020-02-23,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
2388,2020-02-23,Hong Kong,74,2,11,22.3,114.2,8.602325267042627
2389,2020-02-23,Hubei,64084,2346,15343,30.9756,112.2707,253.14817795117546
2390,2020-02-23,"Humboldt County, CA",1,0,0,40.745,-123.8695,1.0
2391,2020-02-23,Hunan,1016,4,714,27.6104,111.7088,31.874754901018456
2392,2020-02-23,Inner Mongolia,75,0,27,44.0935,113.9448,8.660254037844387
2393,2020-02-23,Jiangsu,631,0,418,32.9711,119.455,25.11971337416094
2394,2020-02-23,Jiangxi,934,1,613,27.614,115.7221,30.56141357987225
2395,2020-02-23,Jilin,91,1,54,43.6661,126.1923,9.539392014169456
2396,2020-02-23,"King County, WA",1,0,1,47.6062,-122.3321,1.0
2397,2020-02-23,"Lackland, TX (From Diamond Princess)",2,0,0,29.3829,-98.6134,1.4142135623730951
2398,2020-02-23,Liaoning,121,1,73,41.2956,122.6085,11.0
2399,2020-02-23,"London, ON",1,0,1,42.9849,-81.2453,1.0
2400,2020-02-23,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
2401,2020-02-23,Macau,10,0,6,22.1667,113.55,3.1622776601683795
2402,2020-02-23,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
2403,2020-02-23,New South Wales,4,0,4,-33.8688,151.2093,2.0
2404,2020-02-23,"New York City, NY",0,0,0,40.7128,-74.006,0.0
2405,2020-02-23,Ningxia,71,0,56,37.2692,106.1655,8.426149773176359
2406,2020-02-23,"Omaha, NE (From Diamond Princess)",11,0,0,41.2545,-95.9758,3.3166247903554
2407,2020-02-23,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
2408,2020-02-23,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
2409,2020-02-23,"Portland, OR",0,0,0,45.5051,-122.675,0.0
2410,2020-02-23,"Providence, RI",0,0,0,41.824,-71.4128,0.0
2411,2020-02-23,Qinghai,18,0,18,35.7452,95.9956,4.242640687119285
2412,2020-02-23,Queensland,5,0,1,-28.0167,153.4,2.23606797749979
2413,2020-02-23,"Sacramento County, CA",1,0,0,38.4747,-121.3542,1.0
2414,2020-02-23,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
2415,2020-02-23,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
2416,2020-02-23,"San Diego County, CA",2,0,1,32.7157,-117.1611,1.4142135623730951
2417,2020-02-23,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
2418,2020-02-23,"Santa Clara, CA",2,0,1,37.3541,-121.9552,1.4142135623730951
2419,2020-02-23,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
2420,2020-02-23,Shaanxi,245,1,163,35.1917,108.8701,15.652475842498529
2421,2020-02-23,Shandong,754,4,321,36.3427,118.1498,27.459060435491963
2422,2020-02-23,Shanghai,335,3,249,31.201999999999998,121.4491,18.303005217723125
2423,2020-02-23,Shanxi,132,0,88,37.5777,112.2922,11.489125293076057
2424,2020-02-23,Sichuan,526,3,261,30.6171,102.7103,22.93468988235943
2425,2020-02-23,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
2426,2020-02-23,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
2427,2020-02-23,South Australia,2,0,2,-34.9285,138.6007,1.4142135623730951
2428,2020-02-23,Taiwan,28,1,2,23.7,121.0,5.291502622129181
2429,2020-02-23,Tasmania,0,0,0,-41.4545,145.9707,0.0
2430,2020-02-23,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
2431,2020-02-23,Tianjin,135,3,81,39.3054,117.323,11.61895003862225
2432,2020-02-23,Tibet,1,0,1,31.6927,88.0924,1.0
2433,2020-02-23,"Toronto, ON",2,0,2,43.6532,-79.3832,1.4142135623730951
2434,2020-02-23,"Travis, CA (From Diamond Princess)",5,0,0,38.2721,-121.9399,2.23606797749979
2435,2020-02-23,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
2436,2020-02-23,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
2437,2020-02-23,Victoria,4,0,4,-37.8136,144.9631,2.0
2438,2020-02-23,Western Australia,0,0,0,-31.9505,115.8605,0.0
2439,2020-02-23,Xinjiang,76,2,28,41.1129,85.2401,8.717797887081348
2440,2020-02-23,Yunnan,174,2,115,24.974,101.48700000000001,13.19090595827292
2441,2020-02-23,Zhejiang,1205,1,760,29.1832,120.0934,34.713109915419565
2442,2020-02-24," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
2443,2020-02-24,Anhui,989,6,663,31.8257,117.2264,31.448370387032774
2444,2020-02-24,Beijing,399,4,198,40.1824,116.4142,19.974984355438178
2445,2020-02-24,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
2446,2020-02-24,British Columbia,6,0,0,49.2827,-123.1207,2.449489742783178
2447,2020-02-24,Chongqing,576,6,349,30.0572,107.874,24.0
2448,2020-02-24,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
2449,2020-02-24,Diamond Princess cruise ship,691,3,0,35.4437,139.638,26.28687885618983
2450,2020-02-24,From Diamond Princess,7,0,0,35.4437,139.638,2.6457513110645907
2451,2020-02-24,Fujian,293,1,183,26.0789,117.9874,17.11724276862369
2452,2020-02-24,Gansu,91,2,80,36.0611,103.8343,9.539392014169456
2453,2020-02-24,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
2454,2020-02-24,Guangdong,1345,6,786,23.3417,113.4244,36.6742416417845
2455,2020-02-24,Guangxi,251,2,112,23.8298,108.7881,15.84297951775486
2456,2020-02-24,Guizhou,146,2,102,26.8154,106.8748,12.083045973594572
2457,2020-02-24,Hainan,168,5,116,19.1959,109.7453,12.96148139681572
2458,2020-02-24,Hebei,311,6,234,38.0428,114.5149,17.635192088548397
2459,2020-02-24,Heilongjiang,480,12,227,47.861999999999995,127.7615,21.908902300206645
2460,2020-02-24,Henan,1271,19,943,33.882020000000004,113.61399999999999,35.651086939951774
2461,2020-02-24,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
2462,2020-02-24,Hong Kong,79,2,19,22.3,114.2,8.888194417315589
2463,2020-02-24,Hubei,64287,2495,16748,30.9756,112.2707,253.54881186864196
2464,2020-02-24,"Humboldt County, CA",1,0,0,40.745,-123.8695,1.0
2465,2020-02-24,Hunan,1016,4,731,27.6104,111.7088,31.874754901018456
2466,2020-02-24,Inner Mongolia,75,0,34,44.0935,113.9448,8.660254037844387
2467,2020-02-24,Jiangsu,631,0,452,32.9711,119.455,25.11971337416094
2468,2020-02-24,Jiangxi,934,1,645,27.614,115.7221,30.56141357987225
2469,2020-02-24,Jilin,93,1,60,43.6661,126.1923,9.643650760992955
2470,2020-02-24,"King County, WA",1,0,1,47.6062,-122.3321,1.0
2471,2020-02-24,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
2472,2020-02-24,Liaoning,121,1,80,41.2956,122.6085,11.0
2473,2020-02-24,"London, ON",1,0,1,42.9849,-81.2453,1.0
2474,2020-02-24,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
2475,2020-02-24,Macau,10,0,6,22.1667,113.55,3.1622776601683795
2476,2020-02-24,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
2477,2020-02-24,New South Wales,4,0,4,-33.8688,151.2093,2.0
2478,2020-02-24,"New York City, NY",0,0,0,40.7128,-74.006,0.0
2479,2020-02-24,Ningxia,71,0,58,37.2692,106.1655,8.426149773176359
2480,2020-02-24,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
2481,2020-02-24,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
2482,2020-02-24,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
2483,2020-02-24,"Portland, OR",0,0,0,45.5051,-122.675,0.0
2484,2020-02-24,"Providence, RI",0,0,0,41.824,-71.4128,0.0
2485,2020-02-24,Qinghai,18,0,18,35.7452,95.9956,4.242640687119285
2486,2020-02-24,Queensland,5,0,1,-28.0167,153.4,2.23606797749979
2487,2020-02-24,"Sacramento County, CA",1,0,0,38.4747,-121.3542,1.0
2488,2020-02-24,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
2489,2020-02-24,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
2490,2020-02-24,"San Diego County, CA",2,0,1,32.7157,-117.1611,1.4142135623730951
2491,2020-02-24,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
2492,2020-02-24,"Santa Clara, CA",2,0,1,37.3541,-121.9552,1.4142135623730951
2493,2020-02-24,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
2494,2020-02-24,Shaanxi,245,1,173,35.1917,108.8701,15.652475842498529
2495,2020-02-24,Shandong,755,5,343,36.3427,118.1498,27.477263328068172
2496,2020-02-24,Shanghai,335,3,261,31.201999999999998,121.4491,18.303005217723125
2497,2020-02-24,Shanxi,133,0,94,37.5777,112.2922,11.532562594670797
2498,2020-02-24,Sichuan,527,3,276,30.6171,102.7103,22.956480566497994
2499,2020-02-24,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
2500,2020-02-24,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
2501,2020-02-24,South Australia,2,0,2,-34.9285,138.6007,1.4142135623730951
2502,2020-02-24,Taiwan,30,1,5,23.7,121.0,5.477225575051661
2503,2020-02-24,Tasmania,0,0,0,-41.4545,145.9707,0.0
2504,2020-02-24,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
2505,2020-02-24,Tianjin,135,3,87,39.3054,117.323,11.61895003862225
2506,2020-02-24,Tibet,1,0,1,31.6927,88.0924,1.0
2507,2020-02-24,"Toronto, ON",3,0,2,43.6532,-79.3832,1.7320508075688772
2508,2020-02-24,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
2509,2020-02-24,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
2510,2020-02-24,Unassigned Location (From Diamond Princess),36,0,0,35.4437,139.638,6.0
2511,2020-02-24,Victoria,4,0,4,-37.8136,144.9631,2.0
2512,2020-02-24,Western Australia,0,0,0,-31.9505,115.8605,0.0
2513,2020-02-24,Xinjiang,76,2,30,41.1129,85.2401,8.717797887081348
2514,2020-02-24,Yunnan,174,2,124,24.974,101.48700000000001,13.19090595827292
2515,2020-02-24,Zhejiang,1205,1,782,29.1832,120.0934,34.713109915419565
2516,2020-02-25," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
2517,2020-02-25,Anhui,989,6,712,31.8257,117.2264,31.448370387032774
2518,2020-02-25,Beijing,400,4,215,40.1824,116.4142,20.0
2519,2020-02-25,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
2520,2020-02-25,British Columbia,7,0,0,49.2827,-123.1207,2.6457513110645907
2521,2020-02-25,Chongqing,576,6,372,30.0572,107.874,24.0
2522,2020-02-25,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
2523,2020-02-25,Diamond Princess cruise ship,691,3,0,35.4437,139.638,26.28687885618983
2524,2020-02-25,From Diamond Princess,7,0,0,35.4437,139.638,2.6457513110645907
2525,2020-02-25,Fujian,294,1,199,26.0789,117.9874,17.146428199482248
2526,2020-02-25,Gansu,91,2,80,36.0611,103.8343,9.539392014169456
2527,2020-02-25,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
2528,2020-02-25,Guangdong,1347,7,822,23.3417,113.4244,36.701498607005135
2529,2020-02-25,Guangxi,252,2,134,23.8298,108.7881,15.874507866387544
2530,2020-02-25,Guizhou,146,2,104,26.8154,106.8748,12.083045973594572
2531,2020-02-25,Hainan,168,5,124,19.1959,109.7453,12.96148139681572
2532,2020-02-25,Hebei,311,6,248,38.0428,114.5149,17.635192088548397
2533,2020-02-25,Heilongjiang,480,12,243,47.861999999999995,127.7615,21.908902300206645
2534,2020-02-25,Henan,1271,19,1002,33.882020000000004,113.61399999999999,35.651086939951774
2535,2020-02-25,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
2536,2020-02-25,Hong Kong,84,2,19,22.3,114.2,9.16515138991168
2537,2020-02-25,Hubei,64786,2563,18971,30.9756,112.2707,254.53094114468678
2538,2020-02-25,"Humboldt County, CA",1,0,0,40.745,-123.8695,1.0
2539,2020-02-25,Hunan,1016,4,768,27.6104,111.7088,31.874754901018456
2540,2020-02-25,Inner Mongolia,75,0,35,44.0935,113.9448,8.660254037844387
2541,2020-02-25,Jiangsu,631,0,458,32.9711,119.455,25.11971337416094
2542,2020-02-25,Jiangxi,934,1,683,27.614,115.7221,30.56141357987225
2543,2020-02-25,Jilin,93,1,63,43.6661,126.1923,9.643650760992955
2544,2020-02-25,"King County, WA",1,0,1,47.6062,-122.3321,1.0
2545,2020-02-25,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
2546,2020-02-25,Liaoning,121,1,83,41.2956,122.6085,11.0
2547,2020-02-25,"London, ON",1,0,1,42.9849,-81.2453,1.0
2548,2020-02-25,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
2549,2020-02-25,Macau,10,0,7,22.1667,113.55,3.1622776601683795
2550,2020-02-25,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
2551,2020-02-25,New South Wales,4,0,4,-33.8688,151.2093,2.0
2552,2020-02-25,"New York City, NY",0,0,0,40.7128,-74.006,0.0
2553,2020-02-25,Ningxia,71,0,61,37.2692,106.1655,8.426149773176359
2554,2020-02-25,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
2555,2020-02-25,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
2556,2020-02-25,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
2557,2020-02-25,"Portland, OR",0,0,0,45.5051,-122.675,0.0
2558,2020-02-25,"Providence, RI",0,0,0,41.824,-71.4128,0.0
2559,2020-02-25,Qinghai,18,0,18,35.7452,95.9956,4.242640687119285
2560,2020-02-25,Queensland,5,0,1,-28.0167,153.4,2.23606797749979
2561,2020-02-25,"Sacramento County, CA",1,0,0,38.4747,-121.3542,1.0
2562,2020-02-25,"San Antonio, TX",1,0,0,29.4241,-98.4936,1.0
2563,2020-02-25,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
2564,2020-02-25,"San Diego County, CA",2,0,1,32.7157,-117.1611,1.4142135623730951
2565,2020-02-25,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
2566,2020-02-25,"Santa Clara, CA",2,0,1,37.3541,-121.9552,1.4142135623730951
2567,2020-02-25,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
2568,2020-02-25,Shaanxi,245,1,186,35.1917,108.8701,15.652475842498529
2569,2020-02-25,Shandong,756,6,355,36.3427,118.1498,27.49545416973504
2570,2020-02-25,Shanghai,336,3,268,31.201999999999998,121.4491,18.33030277982336
2571,2020-02-25,Shanxi,133,0,98,37.5777,112.2922,11.532562594670797
2572,2020-02-25,Sichuan,529,3,289,30.6171,102.7103,23.0
2573,2020-02-25,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
2574,2020-02-25,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
2575,2020-02-25,South Australia,2,0,2,-34.9285,138.6007,1.4142135623730951
2576,2020-02-25,Taiwan,31,1,5,23.7,121.0,5.5677643628300215
2577,2020-02-25,Tasmania,0,0,0,-41.4545,145.9707,0.0
2578,2020-02-25,"Tempe, AZ",1,0,1,33.4255,-111.94,1.0
2579,2020-02-25,Tianjin,135,3,91,39.3054,117.323,11.61895003862225
2580,2020-02-25,Tibet,1,0,1,31.6927,88.0924,1.0
2581,2020-02-25,"Toronto, ON",3,0,2,43.6532,-79.3832,1.7320508075688772
2582,2020-02-25,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
2583,2020-02-25,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
2584,2020-02-25,Unassigned Location (From Diamond Princess),36,0,0,35.4437,139.638,6.0
2585,2020-02-25,Victoria,4,0,4,-37.8136,144.9631,2.0
2586,2020-02-25,Western Australia,0,0,0,-31.9505,115.8605,0.0
2587,2020-02-25,Xinjiang,76,2,30,41.1129,85.2401,8.717797887081348
2588,2020-02-25,Yunnan,174,2,129,24.974,101.48700000000001,13.19090595827292
2589,2020-02-25,Zhejiang,1205,1,808,29.1832,120.0934,34.713109915419565
2590,2020-02-26," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
2591,2020-02-26,Anhui,989,6,744,31.8257,117.2264,31.448370387032774
2592,2020-02-26,Beijing,400,4,235,40.1824,116.4142,20.0
2593,2020-02-26,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
2594,2020-02-26,British Columbia,7,0,0,49.2827,-123.1207,2.6457513110645907
2595,2020-02-26,Chongqing,576,6,384,30.0572,107.874,24.0
2596,2020-02-26,"Cook County, IL",2,0,2,41.8781,-87.6298,1.4142135623730951
2597,2020-02-26,Diamond Princess cruise ship,705,4,10,35.4437,139.638,26.551836094703507
2598,2020-02-26,From Diamond Princess,7,0,0,35.4437,139.638,2.6457513110645907
2599,2020-02-26,Fujian,294,1,218,26.0789,117.9874,17.146428199482248
2600,2020-02-26,Gansu,91,2,81,36.0611,103.8343,9.539392014169456
2601,2020-02-26,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
2602,2020-02-26,Guangdong,1347,7,851,23.3417,113.4244,36.701498607005135
2603,2020-02-26,Guangxi,252,2,147,23.8298,108.7881,15.874507866387544
2604,2020-02-26,Guizhou,146,2,104,26.8154,106.8748,12.083045973594572
2605,2020-02-26,Hainan,168,5,129,19.1959,109.7453,12.96148139681572
2606,2020-02-26,Hebei,312,6,261,38.0428,114.5149,17.663521732655695
2607,2020-02-26,Heilongjiang,480,12,249,47.861999999999995,127.7615,21.908902300206645
2608,2020-02-26,Henan,1271,19,1033,33.882020000000004,113.61399999999999,35.651086939951774
2609,2020-02-26,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
2610,2020-02-26,Hong Kong,91,2,24,22.3,114.2,9.539392014169456
2611,2020-02-26,Hubei,65187,2615,20969,30.9756,112.2707,255.31744946242904
2612,2020-02-26,"Humboldt County, CA",1,0,0,40.745,-123.8695,1.0
2613,2020-02-26,Hunan,1016,4,783,27.6104,111.7088,31.874754901018456
2614,2020-02-26,Inner Mongolia,75,0,38,44.0935,113.9448,8.660254037844387
2615,2020-02-26,Jiangsu,631,0,478,32.9711,119.455,25.11971337416094
2616,2020-02-26,Jiangxi,934,1,719,27.614,115.7221,30.56141357987225
2617,2020-02-26,Jilin,93,1,65,43.6661,126.1923,9.643650760992955
2618,2020-02-26,"King County, WA",1,0,1,47.6062,-122.3321,1.0
2619,2020-02-26,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
2620,2020-02-26,Liaoning,121,1,88,41.2956,122.6085,11.0
2621,2020-02-26,"London, ON",1,0,1,42.9849,-81.2453,1.0
2622,2020-02-26,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
